5.88	131.38	-67.3
11.76	129.01	-58.17
22.34	121.91	-54.75
34.1	110.07	-54.75
44.68	113.62	-63.88
44.68	113.62	-63.88
52.91	112.44	-71.86
57.61	118.36	-77.56
59.96	120.73	-78.7
64.67	123.09	-79.84
62.32	131.38	-82.12
62.32	131.38	-82.12
64.67	143.21	-85.55
57.61	147.95	-85.55
49.38	158.6	-90.11
41.15	160.97	-93.53
44.68	160.97	-90.11
44.68	160.97	-90.11
45.86	162.15	-88.97
39.98	163.34	-96.95
36.45	165.7	-84.41
36.45	166.89	-87.83
47.03	156.23	-98.09
47.03	156.23	-98.09
44.68	159.79	-98.09
50.56	152.68	-95.81
54.09	145.58	-96.95
41.15	145.58	-110.64
36.45	147.95	-109.5
36.45	147.95	-109.5
35.27	145.58	-110.64
29.39	150.32	-110.64
23.52	145.58	-110.64
16.46	140.85	-118.62
16.46	146.77	-107.22
16.46	146.77	-107.22
17.64	160.97	-93.53
15.29	160.97	-84.41
30.57	159.79	-94.67
54.09	150.32	-87.83
64.67	132.56	-75.28
64.67	132.56	-75.28
64.67	117.18	-83.27
56.44	105.34	-85.55
51.73	100.61	-86.69
54.09	105.34	-87.83
52.91	104.16	-85.55
52.91	104.16	-85.55
47.03	99.42	-87.83
36.45	93.5	-94.67
41.15	93.5	-83.27
30.57	100.61	-74.14
21.16	106.52	-68.44
21.16	106.52	-68.44
21.16	113.62	-63.88
22.34	114.81	-63.88
37.63	117.18	-59.31
44.68	124.28	-58.17
50.56	120.73	-66.16
50.56	120.73	-66.16
55.26	117.18	-70.72
62.32	120.73	-80.98
63.49	124.28	-86.69
64.67	130.2	-90.11
64.67	138.48	-86.69
64.67	138.48	-86.69
63.49	134.93	-84.41
63.49	119.54	-80.98
61.14	115.99	-92.39
56.44	113.62	-99.23
61.14	111.26	-92.39
61.14	111.26	-92.39
57.61	112.44	-102.66
51.73	121.91	-104.94
36.45	126.64	-112.92
15.29	125.46	-114.06
5.88	124.28	-101.52
5.88	124.28	-101.52
-1.18	129.01	-95.81
-3.53	138.48	-95.81
31.75	164.52	-86.69
31.75	160.97	-79.84
34.1	160.97	-69.58
34.1	160.97	-69.58
35.27	143.21	-58.17
32.92	140.85	-58.17
37.63	147.95	-54.75
29.39	147.95	-60.45
42.33	137.3	-58.17
42.33	137.3	-58.17
57.61	126.64	-62.73
57.61	121.91	-68.44
61.14	112.44	-82.12
58.79	105.34	-86.69
55.26	102.97	-82.12
55.26	102.97	-82.12
55.26	102.97	-82.12
42.33	98.24	-74.14
25.87	99.42	-75.28
17.64	100.61	-78.7
10.58	105.34	-83.27
1.18	119.54	-82.12
1.18	119.54	-82.12
1.18	125.46	-82.12
9.41	123.09	-68.44
9.41	131.38	-66.16
22.34	140.85	-54.75
41.15	140.85	-57.03
41.15	140.85	-57.03
57.61	138.48	-62.73
62.32	136.11	-71.86
62.32	136.11	-85.55
58.79	134.93	-92.39
62.32	136.11	-91.25
62.32	136.11	-91.25
61.14	134.93	-94.67
59.96	131.38	-99.23
58.79	131.38	-96.95
62.32	123.09	-96.95
61.14	125.46	-93.53
61.14	125.46	-93.53
56.44	115.99	-99.23
61.14	120.73	-98.09
62.32	124.28	-94.67
